business_id,name,city,state,neighborhood,address,stars,review_count,is_open,categories,price_range,attributes_wifi,attributes_noise_level,attributes_ambience
rdDC5Ts8NZjuGHJn4bqMAQ,Cogito Coffee,Philadelphia,PA,,105 S 12th St,4.5,46,1,"Food, Coffee & Tea",2,u'no',u'average',
3StCmEw7AhBdHKIEkckGeA,Paprika Restaurant,Philadelphia,PA,,4167 Germantown Ave,3.5,75,1,"Soul Food, Restaurants, Seafood, Halal, American (Traditional)",2,'no',u'very_loud',"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"
n7cTO0zm-Stm6p82NVM9Cw,Fuku,Philadelphia,PA,,313 Spring Garden St,3.0,21,1,"Restaurants, Food Delivery Services, Chicken Shop, Sandwiches, Food, Chicken Wings",,,,
gKRSLjhqulJtaAj9t4IJJA,Monkey Bar and Restaurant,Philadelphia,PA,,301 Chestnut St,2.0,68,1,"Beer, Wine & Spirits, Food",2,,,
kZ1q0K13tFYG_ZJrVvsJHA,Sampan,Philadelphia,PA,,124 S 13th St,4.0,2000,1,"Thai, American (New), Restaurants, Chinese, Asian Fusion, Tapas/Small Plates, Pan Asian",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"
UhqHf5V3_jJ1TNu_PSMcKg,Aunties Biscuits,Philadelphia,PA,,2126 E Chelten Ave,4.0,32,1,"Restaurants, Soul Food, Breakfast & Brunch, American (Traditional)",,u'free',,
Hv7e5Csyo4pfX60JtBPj3A,NetCost Market,Philadelphia,PA,,2417 Welsh Rd,4.5,34,1,"Ethnic Food, Fruits & Veggies, International Grocery, Delis, Restaurants, Grocery, Specialty Food, Cheese Shops, Health Markets, Food",1,,,
r3X75SK37buS94mDls3q_Q,Real Food Eatery,Philadelphia,PA,,207 S 16th St,4.5,279,1,"Vegan, Gluten-Free, Salad, Restaurants, American (Traditional)",2,u'free','average',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
NDIiNcJZpdoQpXGXl7IA2Q,Los Camaradas,Philadelphia,PA,,918 S 22nd St,4.0,190,1,"Mexican, Restaurants",2,'free','average',"{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
c9k5dfDJZ2VRR8KyMB2CZQ,Burrito Elito,Philadelphia,PA,,Philadelphia International Airport,3.0,41,1,"Restaurants, Mexican, Food",1,'no','average',"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,Philadelphia,PA,,210 W Washington Sq,4.5,1927,1,"American (New), Restaurants",3,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
_gaOrkYtODrxY0JlWFe-sQ,High Point Cafe,Philadelphia,PA,,602 Carpenter Ln,4.0,117,1,"Food, Cafes, Creperies, Desserts, Bakeries, Coffee & Tea, Restaurants, Gluten-Free, Breakfast & Brunch",1,u'free',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
s9kgpFnusx0hirEYs7L6qQ,nunu,Philadelphia,PA,,1414 Frankford Ave,4.0,82,1,"Restaurants, Nightlife, Bars, Japanese",2,u'no',u'loud',"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': True, u'romantic': True, u'classy': None, u'upscale': None}"
wDsyh_29ycKVC3pefiqO6w,Old City Pizza,Philadelphia,PA,,100 N 3rd St,3.0,196,1,"Pizza, Italian, Breakfast & Brunch, Restaurants",1,u'no','average',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"
y3n9Ifww9u5cxZe6oiLbpw,3 Brothers Pizza & Pasta,Philadelphia,PA,,2621 E Ontario St,4.0,21,1,"Pizza, Restaurants, Italian",,,,
ZpgVL2z1kgRi954c9m9INw,United By Blue,Philadelphia,PA,,205 Race St,4.5,135,1,"Breakfast & Brunch, Food, Coffee & Tea, Restaurants, Sandwiches, Shopping, Fashion",2,u'free','average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"
m408YCnvuIywzZkJX3K9KQ,Au Bon Pain,Philadelphia,PA,,2005 Market St,2.0,32,1,"Restaurants, Food, Sandwiches, Soup, Fast Food, Coffee & Tea",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
0X5TTmfBPPY98Ra2CcSw0Q,Mike's BBQ,Philadelphia,PA,,1703 S 11th St,4.5,244,1,"Event Planning & Services, Barbeque, Sandwiches, Restaurants, Caterers",2,'free','average',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"
AB5mv5gMXGq5xjhdNuFSMg,Frozen Rolled Ice Cream,Philadelphia,PA,,938 Arch St,4.0,202,1,"Food, Ice Cream & Frozen Yogurt",2,'free',u'average',
flfkAssP0LzV3f0HSUhQAA,Elixr Coffee,Philadelphia,PA,,315 N 12th St,4.5,55,1,"Coffee Roasteries, Coffee & Tea, Cafes, Restaurants, Food",2,,,
Sw8rvE6SwsbeniT3aGUJZQ,Big Catch Poke,Philadelphia,PA,,1840 E Passyunk Ave,4.5,51,1,"Seafood, Restaurants, Poke, Japanese, Food, Juice Bars & Smoothies, Bubble Tea",,u'free',,
f2RHDdXezLHILvM7v1xOVA,Taqueria La Veracruzana,Philadelphia,PA,,908 Washington Ave,4.0,472,1,"Mexican, Restaurants",1,u'no',u'quiet',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
UdcLHHBRIxtelgbKBnhitA,Nifty Fifty's,Philadelphia,PA,,2491 Grant Ave,3.5,352,1,"Burgers, Juice Bars & Smoothies, Food, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Desserts, Diners",1,'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
MCONblFmdE6NdZWN-BoDpQ,The Breakfast Boutique 2,Philadelphia,PA,,5917 N Broad St,3.0,59,1,"Cafes, Restaurants, Sandwiches, Burgers, Breakfast & Brunch",2,'no','average',"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"
bZUmx_CkQkAtFwAVqVhFrA,Megumi Japanese Ramen & Sushi Bar,Philadelphia,PA,,915 Race St,4.0,210,1,"Ramen, Sushi Bars, Restaurants, Japanese, Noodles",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"
4UVsJ0CX20rmeC6CfC0reA,Wendy's,Philadelphia,PA,,1515 Chestnut Street,2.0,54,1,"Fast Food, Food, Restaurants, Pretzels, Burgers",1,u'paid',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
zujdPV3HT-Y-CKE1GgkMHQ,The Bakeshop on 20th,Philadelphia,PA,,269 S 20th St,4.5,346,1,"Coffee & Tea, Bakeries, Food, Soup, Breakfast & Brunch, Restaurants",1,'no','average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"
YBak8o0xCiNN4sXr3izLbg,Barcade,Philadelphia,PA,,1114 Frankford Ave,3.5,506,1,"Restaurants, Bars, Arcades, Tacos, Nightlife, Mexican, Arts & Entertainment",2,u'free',u'loud',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
BpCi_s4hDtw7ru_hf2qpIA,Pho Tau Bay,Philadelphia,PA,,2650 S 15th St,4.0,22,1,"Vietnamese, Restaurants",2,u'free',u'quiet',"{'touristy': None, 'hipster': None, 'romantic': True, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"
zX0z6Y7s8addvSkm_lwgFA,The Beer Peddlers,Philadelphia,PA,,1942 S Christopher Columbus Blvd,4.5,31,1,"Food, Beer, Wine & Spirits",2,,,
mciSzNKFRZ3HGgeSDuwUcw,NINE,Philadelphia,PA,,2829 W Girard Ave,4.5,91,1,"Restaurants, Asian Fusion, Caribbean, Cafes, Vegan, French, Breakfast & Brunch, Vegetarian, Thai",2,u'no',u'average',"{'touristy': False, 'hipster': None, 'romantic': True, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}"
UVCiRVQID_amNd_q1K5POA,Cavanaughs Headhouse,Philadelphia,PA,,421 S 2nd St,3.5,108,1,"Event Planning & Services, American (Traditional), Restaurants, Nightlife, Sports Bars, Bars, Venues & Event Spaces",2,'free',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
MKsCFQuzmgH2We9hwTQ8gw,South Street Souvlaki,Philadelphia,PA,,509 South St,4.0,221,1,"Greek, Restaurants",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
m_5jK3w7t4CS2ReIZI_grQ,Fat Tuesday,Philadelphia,PA,,431 S St,2.5,196,1,"Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Coffee & Tea, Cocktail Bars, Bars, Nightlife, Food, Juice Bars & Smoothies, American (New)",2,u'free',u'very_loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
BELS5YkYjDFkpbM2FuDdaA,Nourish,Philadelphia,PA,,943 S 9th St,4.5,90,1,"Food, Juice Bars & Smoothies, Vegan, Breakfast & Brunch, Restaurants",2,,u'average',
VSDdUwXktnvL_O0meKv7MQ,Alice Pizza,Philadelphia,PA,,235 S 15th St,4.5,243,1,"Pizza, Restaurants, Nightlife, Italian, Bars, Gelato, Food, Wine Bars",2,u'free','average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"
u7cZUEGK6iJP2gvI22xY2A,Memphis Taproom,Philadelphia,PA,,2331 E Cumberland St,4.0,675,1,"Bars, Restaurants, American (New), Beer Bar, Pubs, Nightlife",2,u'free',u'average',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}"
v1UZ0rYgVr_WEfLsK82VPA,Ramayana Restaurant,Philadelphia,PA,,1740 S 11th St,4.5,50,1,"Indonesian, Restaurants",1,u'no','quiet',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"
vq73W-SHrwBgXzQ__0yV2w,Second District Brewing,Philadelphia,PA,,1939 S Bancroft St,4.0,103,1,"American (New), Beer Bar, Restaurants, Bars, Food, Breweries, Nightlife, American (Traditional)",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
UNm_HjLpz4nwS65-Wjv97A,Geno's Steaks at Rivers Casino Philadelphia,Philadelphia,PA,,1001 N Delaware Ave,3.0,38,1,"Restaurants, Cheesesteaks, Sandwiches",2,,u'average',None
BoeDuMEg9P7T_WyQJnuA9g,Walgreens,Philadelphia,PA,,"2014 S Broad St, Ste 24",2.5,28,1,"Drugstores, Beauty & Spas, Convenience Stores, Food, Cosmetics & Beauty Supply, Photography Stores & Services, Shopping",2,,,
2SevIwjgGdDdkIfs3Peu-Q,Brown Street Coffee & Bánhery,Philadelphia,PA,,2545 Brown St,4.0,145,1,"Coffee & Tea, Breakfast & Brunch, Food, Sandwiches, Restaurants, Vietnamese",1,u'free','average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
9D0aKRGsutg8S0ClIanmrA,Rival Bros Coffee,Philadelphia,PA,,2400 Lombard St,4.5,143,1,"Restaurants, Coffee Roasteries, Food, Cafes, Coffee & Tea",2,u'free',u'average',
3ccAyGhQyN7XOcMNWvytYw,Henry James Saloon,Philadelphia,PA,,577 Jamestown Ave,4.5,78,1,"Nightlife, Sandwiches, Pizza, Restaurants, Bars, Pubs",2,'free',u'average',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"
shbtvcGnl-PEQOpffwYq-w,New Panda,Philadelphia,PA,,8340 Bustleton Ave,3.5,28,1,"Restaurants, Japanese, Chinese",,u'free',,
kypOp0miYsMvXhuSFXs8dQ,Jamba,Philadelphia,PA,,"8500 Essington Ave, Space C-9a, Philadelphia Int'l Airport  DE-6",3.0,39,1,"Food, Juice Bars & Smoothies, Sandwiches, American (New), Acai Bowls, Restaurants",2,'no',,
R2izKtaTN2UW3bhjBmHJrA,Emma's Cafe,Philadelphia,PA,,7311 Frankford Ave,4.0,81,1,"Italian, Restaurants",2,u'no',u'quiet',"{'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'touristy': False, 'casual': False}"
166raYAseTAPUrKxowCngg,CVS Pharmacy,Philadelphia,PA,,1051 South St,2.0,29,1,"Pharmacy, Shopping, Health & Medical, Food, Drugstores, Convenience Stores",2,,,
NUXuQxDVIj2Amyjli5bBNg,CVS Pharmacy,Philadelphia,PA,,2400 Aramingo Ave,2.5,28,1,"Shopping, Drugstores, Pharmacy, Convenience Stores, Food, Health & Medical",2,,,
ZMYMMyrtgl17j0qyfdKt_g,Phu Fha Thai Restaurant,Philadelphia,PA,,355 Lyceum Ave,4.0,38,1,"Thai, Restaurants",,,,
96xaSiiL2G9owvfiR3pleA,Panda Express,Philadelphia,PA,,3551 Aramingo Ave,2.0,23,1,"Chinese, Restaurants, Fast Food",1,'no',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
mohbgbizdjgDiXerm6CdTA,No. 1 China,Philadelphia,PA,,843 S 2nd St,3.0,40,1,"Chinese, Restaurants",1,u'no',u'quiet',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"
DhZVpgeBKxoLd91MiwTxpg,La Fontana Della Citta,Philadelphia,PA,,1701 Spruce St,3.0,379,1,"Italian, Food, Restaurants",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
kr6FpW5rMNp_OX8Ha4j0Fw,Amasi Restaurant and Hookah,Philadelphia,PA,,1731 Cecil B Moore Ave,3.5,26,1,"Food, Mediterranean, Bars, Nightlife, Middle Eastern, Restaurants, Bakeries, Arabic, Hookah Bars",2,u'free',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
2pLIQ0RHSmUbF0eIRT0LYg,Vintage Wine Bar,Philadelphia,PA,,129 S 13th St,4.0,406,1,"Wine Bars, Bars, Nightlife, French, Restaurants",2,'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
BnwPx4GPOfxXZk2G-6oDwQ,China Wok,Philadelphia,PA,,209 Green Ln,4.0,58,1,"Chinese, Restaurants",1,u'no',u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
TIeuWmX0lRLkwh5aYv9Q6w,Takka Grill and Pizza,Philadelphia,PA,,324 W Chelten Ave,2.5,20,1,"Ice Cream & Frozen Yogurt, Food, Desserts, American (Traditional), Pizza, Restaurants",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
0iVXOxmY96LgM6sa5tg8ZQ,Yi Pin Restaurant,Philadelphia,PA,,1026 Race St,4.5,21,1,"Chinese, Restaurants",,,,
PJjkH_VZeQwxEJvlQ-v7wA,Pho 75,Philadelphia,PA,,1122 Washington Ave,4.5,529,1,"Restaurants, Asian Fusion, Vietnamese",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
3S_g61xUct3Rmmx4rJS_mA,Smashburger,Philadelphia,PA,,"8500 Essington Ave, Ste FH-7",2.5,97,1,"Burgers, Restaurants, Breakfast & Brunch",1,u'no','average',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
YQ-BmAQ57pg4U3zTO9v8jw,Popeyes Louisiana Kitchen,Philadelphia,PA,,7500 City Ave,2.0,29,1,"Restaurants, Fast Food, Food, Chicken Wings",1,,,
gMMB9h6NErOo9MlDBRJkXw,The Igloo,Philadelphia,PA,,2223 Grays Ferry,4.0,140,1,"Food, Ice Cream & Frozen Yogurt",1,'no',,
rSV7D00UpdZyQ4CXu5OWBg,Chick-fil-A,Philadelphia,PA,,"1625 Chestnut St, Ste F8",3.5,64,1,"American (Traditional), Restaurants, Event Planning & Services, Food Delivery Services, Fast Food, Chicken Shop, Food, Caterers",1,u'free','average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
CmKp4n_4CkTup0ytosCEXw,Hunan Wok Philly,Philadelphia,PA,,7860 Oxford Ave,3.5,21,1,"Chinese, Restaurants",2,,u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
ko4GlJ-DPYKbGs4N2YkX4g,Yu Hsiang Garden,Philadelphia,PA,,7630 Germantown Ave,3.5,64,1,"Chinese, Restaurants",2,'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
3Cqy4d5KcGVmgiHFi4O4zQ,Eggcellent Cafe,Philadelphia,PA,,113 Chestnut St,4.0,140,1,"Breakfast & Brunch, Restaurants, Food, Coffee & Tea",2,u'free',u'average',
Sk1WdGuaCNQlQZ_u_JE0Ew,P'unk Burger,Philadelphia,PA,,1823 E Passyunk Ave,3.5,278,1,"Restaurants, Burgers",2,'free','average',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"
p5o0ZaobvVtlk-eJVKWIoQ,Domino's Pizza,Philadelphia,PA,,4438 Chestnut St,2.0,49,1,"Restaurants, Chicken Wings, Pizza, Sandwiches",1,'no','quiet',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
UujVDCg9VJTxEwwkQhX04w,Joshua's Catering,Philadelphia,PA,,804 Oak Ln Ave,4.5,24,1,"Caterers, Party & Event Planning, Wedding Planning, Food, Event Planning & Services",,,,
2HNHszEsUqhTC9mC1midVg,ACME Markets,Philadelphia,PA,,180 W Girard Ave,2.5,69,1,"Department Stores, Drugstores, Fashion, Shopping, Food, Grocery",2,,,
51DGUAxhAw5Tg56Sg3QLvg,Mario's Pizza,Philadelphia,PA,,7700 Crittenden St,3.0,58,1,"Restaurants, Pizza, Sandwiches",2,u'no',u'quiet',"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"
oCoiJ-GBriiupCgpgWfVhQ,Paddy's Old City Pub,Philadelphia,PA,,228 Race St,3.5,117,1,"Restaurants, American (Traditional), Nightlife, Bars, Pubs",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
xezc32QtS9AAGfA1u6w12A,Central Pizza,Philadelphia,PA,,335 E Girard Ave,4.0,51,1,"Restaurants, Pizza",1,u'no',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
fkfqJrABHQWsFWg8z3UHJw,Angry Deekin Ribs,Philadelphia,PA,,1019 Spring Garden St,4.0,61,1,"Soul Food, Barbeque, Restaurants, Food",,u'no',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
gHuMBv4kPMZ_TP8FhN8ySw,Pierogi Factory,Philadelphia,PA,,9965 Bustleton Ave,4.5,113,1,"Imported Food, Specialty Food, Restaurants, Polish, Food, Modern European, Ethnic Food",1,u'no',u'quiet',"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"
