business_id,name,stars,review_count,price_range,city,address,categories,profile_text
AnhgZCyjhzU8JVxl2ftJKQ,Cosmi's Deli,4.0,391,1.0,Philadelphia,1501 S 8th St,"Delis, Restaurants, Food, Bakeries, Sandwiches, Cheesesteaks","Cosmi's Deli. Cuisine: Delis, Restaurants, Food, Bakeries, Sandwiches, Cheesesteaks. Located at 1501 S 8th St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: casual. Popular Keywords: cheese, cheesesteak, sandwich, philly, cosmi, hoagie, chicken, hoagies, south, fries, sandwiches, italian, fruit, long, things. Reviews: Great sandwiches! They have a huge variety and we have never had a bad sandwich here. Staff is quick and friendly. Iconic South Philly establishment. If you're looking for the vintage South Philly Italian hoagie shop experience, this is it; unapologetic, gritty, vintage Philadelphia. The walls are covered in old black & white pictures of South Philly in its heyday, randomly specific mementos, & Philly sports tea Best deli in south Philly and that's a fact... I love this place. I moved from north jersey (the Mecca of delis) and this was the only place I go to. The bread is great and their homemade olive tapenade goes great on any sandwich. Fridge is stocked with San pelligrino and that is a must. The one guy"
qnVbh30JVGjen-vkLVzC3Q,Bee Natural,4.5,26,1.0,Philadelphia,51 N 12th St,"Food, Home & Garden, Shopping, Candle Stores, Honey, Flowers & Gifts, Specialty Food, Beauty & Spas, Skin Care, Health Markets, Gift Shops","Bee Natural. Cuisine: Food, Home & Garden, Shopping, Candle Stores, Honey, Flowers & Gifts, Specialty Food, Beauty & Spas, Skin Care, Health Markets, Gift Shops. Located at 51 N 12th St, Philadelphia. Rating: 4.5 stars. Popular Keywords: honey, locally, star, looking, candles, store, reading, terminal, items, product, line, employees, glosses, continued, phone. Reviews: Great product line! 
One star for the 2 employees who had 5 people looking at candles/lip glosses and continued to be in their phone and iPad. Poor workers. Picked up the clover honey and was pleasantly surprised at the quality and flavor. Skip those chain store blends and try the real stuff. I will definitely be going back for more. Their butterbean is the best honey i've ever had.  Super high prices, but absolutely worth every penny."
Ipkx4Sa7ybn8C6LtTqTztw,Double Knot,4.5,1140,3.0,Philadelphia,120 S 13th St,"Nightlife, Sushi Bars, Cafes, Japanese, Bars, Restaurants","Double Knot. Cuisine: Nightlife, Sushi Bars, Cafes, Japanese, Bars, Restaurants. Located at 120 S 13th St, Philadelphia. Rating: 4.5 stars. Noise level: average. Ambience: trendy, classy. Popular Keywords: happy, everything, small, sushi, hour, table, downstairs, dinner, double, knot, wait, down, drinks, tasting, over. Reviews: Had the chef's tasting menu for two: tuna from cold menu, salmon from sashimi menu, Japanese fried chicken from crispy, duck scrapple from small menu, scallops and prawns from Robatayaki, had upcharge for filet mignon and lobster, has crispy whole fish, and brussel sprouts. Had 4 beers each. Everyth Food is 10/10. We have gotten the tasting menu before but feel we get a better value by picking what we want individually (can choose more from each section for less $). The service is always good. Last visit it was quite crowded and even though we had a reservation, it was about a 20 minute wait. W Love their underground space for dinner. Definitely a little pricy but they do offer unique or premium dishes that are hard to get from other places."
QSzK9qwKPOIuxjflT6GOkg,Georgian Bakery & Cafe,4.5,24,,Philadelphia,11749 Bustleton Ave,"Restaurants, Cafes, Bakeries, Mediterranean, Food","Georgian Bakery & Cafe. Cuisine: Restaurants, Cafes, Bakeries, Mediterranean, Food. Located at 11749 Bustleton Ave, Philadelphia. Rating: 4.5 stars. Popular Keywords: cheese, georgian, bread, lamb, dessert, meal, eggplant, cooked, soup, everything, before, course, chicken, flavor, room. Reviews: My brother and sister-in-law had posted when they were at this restaurant a month ago.  It looked great, so it was decided we would make it our next place for a family outing, and tonight (10-3-19) we did that.  There were 7 of us, and each one of us had an outstanding dinner.  The place is beautifu Really good food but slow service, rarely check on you. Food is a little overpriced but authentic and really tasty and filling. The live music is sooooo overly loud and comes out of nowhere and stops. It's nice to have live music but not soooo loud that people can't enjoy their meal and talk. Also s Everything I've had here has been great. Offers plenty of parking, take out options, and delicious Khachapurri! I would get anjari again and again (with egg). Save room for dessert and appetizers that are like dips eaten with or without bread (love the spinach/beet/bean ones), and another one of my "
VgGmMEc68H1ZB_mtk83Cgg,Jimmy John's,2.5,28,1.0,Philadelphia,3400 Civic Center Blvd,"Delis, Food Delivery Services, Sandwiches, Restaurants, Fast Food, Food","Jimmy John's. Cuisine: Delis, Food Delivery Services, Sandwiches, Restaurants, Fast Food, Food. Located at 3400 Civic Center Blvd, Philadelphia. Rating: 2.5 stars. Noise level: loud. Popular Keywords: sandwich, cashier, being, attention, work, limit, largest, gargantuan, didn, taste, cold, cuts, store, quickly, experience. Reviews: Decent sandwich but terrible service. One cashier was completely not paying attention to the line of customers and was instead talking to a coworker. The other cashier had to ask me if I was being helped and then remind the cashier to pay attention and do her job. Then she just stared at me until I  Good value. Punctual delivery. Easy online interface for a group order. For a work lunch, we were each given a limit of $13, and that was enough to get me the largest sandwich, the Gargantuan, a bag of chips, and a cookie.

I'd give the Gargantuan 2.5 stars. It's a lot of meat, and as much as I was  The worst sandwich I've ever had, very low grade cold cuts, left a nasty after taste for hours. Could be because I compared to subs in NY and NJ. I'll never eat there again."
gYYMQeg4X8FUcCxXI4c2Tw,Steve's Prince of Steaks,4.0,488,2.0,Philadelphia,7200 Bustleton Ave,"Restaurants, Sandwiches, Cheesesteaks, Steakhouses, American (Traditional)","Steve's Prince of Steaks. Cuisine: Restaurants, Sandwiches, Cheesesteaks, Steakhouses, American (Traditional). Located at 7200 Bustleton Ave, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: casual. Popular Keywords: cheese, meat, steak, philly, cheesesteak, fries, cheesesteaks, every, sandwich, steaks, peppers, steve, worth, better, need. Reviews: Every time I'm in Philly, I beg my friend to drive me here because it's literally the only thing I want! Located right in the vicinity of the bus terminals so you can grab a couple of these before boarding ;)

I tried their cheesesteak for the first time and the meat just melts in your mouth and the I'd probably skip this restaurant if I was looking for a healthy meal, but if you are looking for a delicious cheesesteak and not concerned about caloric intake, I'd definitely say this is your place.  I'd definitely go for the cheesesteak with wiz, and spicy or cheese fries to top it off. Is a very good place but not for 5 stars. They used to be the best. I believe they can do better"
zqWQ7ghq_qRnVOogdYXp6A,Rustica Rosticceria,3.0,21,,Philadelphia,111 S Independence Mall E,"Sandwiches, Restaurants, Chicken Shop","Rustica Rosticceria. Cuisine: Sandwiches, Restaurants, Chicken Shop. Located at 111 S Independence Mall E, Philadelphia. Rating: 3.0 stars. Popular Keywords: chicken, pork, sandwich, platter, sides, after, rustica, meat, taste, into, bourse, gladiator, looking, meal, didn. Reviews: With so many choices in the new Bourse Food Hall across from the Liberty Bell, we selected Rustica based on the healthy selections. My wife and I both ordered the rotisserie chicken breast after talking with the owner at the counter. We were told they inject the meat with water and spices prior to t The pork sandwich ""Gladiator?"" was phenomenal.  We went back for another 2 hours later, but we were too late. The platter meals (one meat, two sides) are a good deal for delicious food. If you're looking for American comfort food near Independence Mall, I'd highly recommend Rustica.

The pulled pork is served in a buttery, flaky croissant bread. However, the juices from the pulled pork made the bottom layer"
va40jWz1dr0CHG4fIJgaHA,Olde Creamery Cafe,3.0,31,1.0,Philadelphia,105 S 2nd St,"Desserts, Food, Bakeries, Restaurants, Cafes, Ice Cream & Frozen Yogurt, Coffee & Tea","Olde Creamery Cafe. Cuisine: Desserts, Food, Bakeries, Restaurants, Cafes, Ice Cream & Frozen Yogurt, Coffee & Tea. Located at 105 S 2nd St, Philadelphia. Rating: 3.0 stars."
E7jw4bNYxy00T1vIkzOdzQ,The Kettle Black,4.5,98,2.0,Philadelphia,631 N 2nd St,"Bagels, Food, Bakeries, Coffee & Tea","The Kettle Black. Cuisine: Bagels, Food, Bakeries, Coffee & Tea. Located at 631 N 2nd St, Philadelphia. Rating: 4.5 stars. Noise level: average. WiFi: free. Popular Keywords: bagels, bagel, black, bread, cream, cheese, vegan, everything, coffee, line, kettle, chocolate, these, morning, early. Reviews: I initially stopped in on a Saturday at 1 pm to sadly find out that they were sold out of bagels. I was told to come in before 11 am to ensure I was there before the were sold out. I am so happy I did come back. These are definitely the best bagels I have had in Philly. Get there early and be ready  I have been searching for a good bagel place near old city who doesn't skimp on their everything seasoning. These bagels are well seasoned and are beautifully baked - soft on the inside with a slight crisp on the outside. We had a black sesame bagel with scallion cream cheese, tomato, and cucumber a Love the vegan lox here! The line is super long, especially on the weekend, but it's worth the wait. They also have vegan croissant and chocolate croissants"
FeHhy-6uPJUMyVYPAwYjKA,Jet Wine Bar,4.0,166,2.0,Philadelphia,1525 South St,"American (New), Bars, Sandwiches, Wine Bars, Restaurants, Nightlife","Jet Wine Bar. Cuisine: American (New), Bars, Sandwiches, Wine Bars, Restaurants, Nightlife. Located at 1525 South St, Philadelphia. Rating: 4.0 stars. Noise level: average. WiFi: free. Ambience: trendy, classy. Popular Keywords: wine, table, happy, drinks, hour, garden, friend, experience, cheese, night, left, bartender, tables, friends, trash. Reviews: Stopped in on a Saturday night. Super friendly and professional Colin was on duty behind the bar - mixing up a storm (best Old Fashioned in the city!) He let us know the kitchen was closed due to a staffing issue BUT food was available to order from the restaurant across the street. It's great when  We came here after my GF spotted a promo for this place's RAINBOW WINE FLIGHT in honor of pride month! Given the fact that this is pretty dope and the instagram possibilities, this was put on our bucket list immediately.

We made it over last Friday evening, classically just after happy hour. Classi I have gone to Jet Wine Bar on several occasions and had a great time. The bartender, Colin, is so friendly and so much fun. He's personable, quick, and loves to interact. I enjoy the Wednesday game night, as it adds extra interaction and fun to the evening! Wine list and cocktails are great - highl"
